ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11370589,JB336884,07/05/2018 01:30:00 AM,045XX S MICHIGAN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0215,002,3,38,03,1177916,1875038,2018,07/12/2018 03:56:08 PM,41.812423545,-87.622920071,"(41.812423545, -87.622920071)"
11370588,JB337024,07/05/2018 06:36:00 PM,007XX N AVERS AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,true,false,1112,011,27,23,18,1150588,1904756,2018,07/12/2018 03:56:08 PM,41.894549572,-87.722384194,"(41.894549572, -87.722384194)"
11370585,JB336947,07/05/2018 11:30:00 AM,0000X E DELAWARE PL,0890,THEFT,FROM BUILDING,RESTAURANT,false,false,1833,018,42,8,06,1176296,1906628,2018,07/12/2018 03:56:08 PM,41.899145291,-87.627910223,"(41.899145291, -87.627910223)"
11370582,JB336989,07/05/2018 06:40:00 PM,049XX W HURON ST,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),false,true,1531,015,37,25,08A,1143344,1904189,2018,07/12/2018 03:56:08 PM,41.893132123,-87.749003772,"(41.893132123, -87.749003772)"
11370579,JB337021,07/05/2018 06:50:00 AM,054XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0231,002,3,40,14,1178963,1869107,2018,07/12/2018 03:56:08 PM,41.79612454,-87.619260451,"(41.79612454, -87.619260451)"
11370578,JB337079,07/05/2018 07:24:00 PM,007XX W DIVERSEY PKWY,0460,BATTERY,SIMPLE,OTHER,false,false,1934,019,44,6,08B,1170908,1918832,2018,07/12/2018 03:56:08 PM,41.932753563,-87.64734149,"(41.932753563, -87.64734149)"
11370577,JB336738,07/05/2018 03:10:00 PM,070XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0331,003,5,43,08B,1192102,1858561,2018,07/12/2018 03:56:08 PM,41.766875979,-87.571422312,"(41.766875979, -87.571422312)"
11370574,JB337097,07/05/2018 07:40:00 PM,026XX N NARRAGANSETT AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2512,025,36,19,06,1133298,1916823,2018,07/12/2018 03:56:08 PM,41.927983218,-87.785603309,"(41.927983218, -87.785603309)"
11370570,JB337085,07/05/2018 12:00:00 PM,007XX W DIVERSEY PKWY,0890,THEFT,FROM BUILDING,NURSING HOME/RETIREMENT HOME,false,false,1935,019,43,7,06,1170712,1918825,2018,07/12/2018 03:56:08 PM,41.932738656,-87.648061971,"(41.932738656, -87.648061971)"
11370563,JB336812,07/05/2018 04:00:00 PM,036XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0912,009,11,59,08B,1163615,1880566,2018,07/12/2018 03:56:08 PM,41.827905442,-87.675220788,"(41.827905442, -87.675220788)"
11370561,JB337009,07/05/2018 06:45:00 PM,081XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0835,008,18,70,08B,1161787,1850752,2018,07/12/2018 03:56:08 PM,41.746130093,-87.682755208,"(41.746130093, -87.682755208)"
11370560,JB337013,07/05/2018 06:00:00 PM,001XX E WACKER DR,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,false,false,0114,001,42,32,06,1177683,1902638,2018,07/12/2018 03:56:08 PM,41.888165132,-87.622937212,"(41.888165132, -87.622937212)"
11370559,JB336777,07/05/2018 04:20:00 PM,018XX N HALSTED ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1813,018,43,7,14,1170674,1912417,2018,07/12/2018 03:56:08 PM,41.915155628,-87.648389716,"(41.915155628, -87.648389716)"
11370557,JB336972,07/05/2018 05:00:00 PM,050XX N ELSTON AVE,0820,THEFT,$500 AND UNDER,GAS STATION,false,false,1712,017,39,14,06,1143464,1933234,2018,07/12/2018 03:56:08 PM,41.972832179,-87.747834571,"(41.972832179, -87.747834571)"
11370556,JB337083,07/05/2018 03:00:00 PM,052XX S KIMBARK AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0234,002,4,41,06,1185551,1870796,2018,07/12/2018 03:56:08 PM,41.800606576,-87.595048921,"(41.800606576, -87.595048921)"
11370554,JB336596,07/05/2018 02:35:00 PM,004XX W EVERGREEN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,1821,018,27,8,03,1173322,1909288,2018,07/12/2018 03:56:08 PM,41.906511055,-87.63875443,"(41.906511055, -87.63875443)"
11370553,JB336939,07/05/2018 12:15:00 AM,005XX N LAWLER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1532,015,28,25,14,1142602,1903094,2018,07/12/2018 03:56:08 PM,41.890141147,-87.751756154,"(41.890141147, -87.751756154)"
11370546,JB336834,07/05/2018 12:53:00 PM,111XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),true,true,2233,022,34,49,08B,1173634,1830931,2018,07/12/2018 03:56:08 PM,41.691484465,-87.639930214,"(41.691484465, -87.639930214)"
11370545,JB336952,07/05/2018 06:15:00 PM,044XX N HAZEL ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,false,false,1914,019,46,3,26,1169465,1929492,2018,07/12/2018 03:56:08 PM,41.962036583,-87.652333083,"(41.962036583, -87.652333083)"
11370544,JB336820,07/05/2018 04:00:00 PM,036XX W 105TH ST,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,false,false,2211,022,19,74,20,1154032,1834746,2018,07/12/2018 03:56:08 PM,41.702364156,-87.711595078,"(41.702364156, -87.711595078)"
11370543,JB336958,07/05/2018 07:45:00 AM,055XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0231,002,3,40,14,1178981,1868436,2018,07/12/2018 03:56:08 PM,41.794282844,-87.619214884,"(41.794282844, -87.619214884)"
11370541,JB336948,07/05/2018 12:15:00 PM,002XX W WASHINGTON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CONVENIENCE STORE,false,false,0122,001,42,32,11,1174606,1900807,2018,07/12/2018 03:56:08 PM,41.883210106,-87.634291664,"(41.883210106, -87.634291664)"
11370540,JB337050,07/05/2018 06:50:00 PM,100XX S CARPENTER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,2232,022,34,73,14,1171089,1838240,2018,07/12/2018 03:56:08 PM,41.711597337,-87.649035115,"(41.711597337, -87.649035115)"
11370539,JB336848,07/05/2018 12:00:00 PM,079XX S PAXTON AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0414,004,7,46,06,1192241,1852855,2018,07/12/2018 03:56:08 PM,41.751214876,-87.571098146,"(41.751214876, -87.571098146)"
11370536,JB336513,07/05/2018 05:00:00 AM,050XX W MADISON ST,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,false,true,1533,015,28,25,04A,1142891,1899556,2018,07/12/2018 03:56:08 PM,41.880427066,-87.750783005,"(41.880427066, -87.750783005)"
11370535,JB336966,07/05/2018 06:10:00 PM,090XX S MAY ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,2222,022,21,73,08A,1170241,1844867,2018,07/12/2018 03:56:08 PM,41.729801256,-87.651948615,"(41.729801256, -87.651948615)"
11370534,JB336961,07/05/2018 04:30:00 PM,036XX S STATE ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,0213,002,3,35,08B,1176893,1880820,2018,07/12/2018 03:56:08 PM,41.828312991,-87.626497936,"(41.828312991, -87.626497936)"
11370533,JB336925,07/05/2018 06:00:00 PM,052XX W NORTH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CURRENCY EXCHANGE,false,false,2532,025,37,25,11,1141381,1910140,2018,07/12/2018 03:56:08 PM,41.909498816,-87.756066167,"(41.909498816, -87.756066167)"
11370532,JB336654,07/05/2018 03:12:00 PM,070XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0733,007,17,68,08B,1170199,1858123,2018,07/12/2018 03:56:08 PM,41.766178418,-87.651717792,"(41.766178418, -87.651717792)"
11370530,JB337045,07/05/2018 06:45:00 PM,010XX N MONTICELLO AVE,1661,GAMBLING,GAME/DICE,SIDEWALK,true,false,1112,011,27,23,19,1151856,1906670,2018,07/12/2018 03:56:08 PM,41.899776906,-87.717676724,"(41.899776906, -87.717676724)"
11370528,JB336999,07/05/2018 06:40:00 PM,003XX W 56TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0711,007,3,68,08A,1174727,1867511,2018,07/12/2018 03:56:08 PM,41.79184046,-87.634841602,"(41.79184046, -87.634841602)"
11370526,JB337003,07/05/2018 06:24:00 PM,055XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,true,false,0225,002,3,68,15,1175905,1868295,2018,07/12/2018 03:56:08 PM,41.79396549,-87.630498608,"(41.79396549, -87.630498608)"
11370524,JB337036,07/05/2018 05:30:00 PM,047XX W HARRISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1131,011,24,25,14,1144812,1896930,2018,07/12/2018 03:56:08 PM,41.873185004,-87.743795434,"(41.873185004, -87.743795434)"
11370523,JB337018,07/05/2018 06:30:00 PM,005XX S KEDZIE AVE,0810,THEFT,OVER $500,CTA PLATFORM,false,false,1134,011,24,27,06,1155124,1897322,2018,07/12/2018 03:56:08 PM,41.874060099,-87.705924314,"(41.874060099, -87.705924314)"
11370518,JB336551,07/05/2018 01:40:00 PM,012XX N ORLEANS ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,PARK PROPERTY,true,false,1821,018,27,8,08B,1173668,1908517,2018,07/12/2018 03:56:08 PM,41.904387697,-87.637506421,"(41.904387697, -87.637506421)"
11370517,JB336930,07/05/2018 06:00:00 PM,032XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,1634,016,30,15,08B,1142468,1920943,2018,07/12/2018 03:56:08 PM,41.939123217,-87.751803811,"(41.939123217, -87.751803811)"
11370515,JB336976,07/05/2018 02:00:00 PM,044XX W MAYPOLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1113,011,28,26,14,1146548,1901082,2018,07/12/2018 03:56:08 PM,41.884545685,-87.737315805,"(41.884545685, -87.737315805)"
11370512,JB336789,07/05/2018 03:55:00 PM,005XX W ADAMS ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,COLLEGE/UNIVERSITY GROUNDS,true,false,0121,001,2,28,18,1172571,1899358,2018,07/12/2018 03:56:08 PM,41.8792792,-87.641807112,"(41.8792792, -87.641807112)"
11370510,JB336969,07/05/2018 04:55:00 PM,075XX S RACINE AVE,0820,THEFT,$500 AND UNDER,LIBRARY,false,false,0612,006,17,71,06,1169626,1854830,2018,07/12/2018 03:56:08 PM,41.757154442,-87.653913374,"(41.757154442, -87.653913374)"
11370509,JB336757,07/05/2018 03:40:00 PM,005XX S ASHLAND AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,false,false,1231,012,2,28,17,1165831,1897543,2018,07/12/2018 03:56:08 PM,41.87444505,-87.666606926,"(41.87444505, -87.666606926)"
11370508,JB336926,07/05/2018 05:30:00 PM,045XX S DREXEL BLVD,0460,BATTERY,SIMPLE,APARTMENT,false,false,0221,002,4,39,08B,1182955,1875123,2018,07/12/2018 03:56:08 PM,41.812540996,-87.604434592,"(41.812540996, -87.604434592)"
11370504,JB336890,07/05/2018 04:43:00 PM,0000X N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0112,001,42,32,06,1176364,1900524,2018,07/12/2018 03:56:08 PM,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
11370503,JB336687,07/05/2018 02:30:00 PM,071XX S EXCHANGE AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,0334,003,7,43,08A,1193697,1857988,2018,07/12/2018 03:56:08 PM,41.765264706,-87.565594863,"(41.765264706, -87.565594863)"
11370500,JB336981,07/05/2018 04:00:00 AM,005XX W MADISON ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0121,001,42,28,14,1173039,1900311,2018,07/12/2018 03:56:08 PM,41.881883933,-87.640060441,"(41.881883933, -87.640060441)"
11370499,JB336806,07/05/2018 01:00:00 PM,080XX S PERRY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0623,006,17,44,05,1177003,1851782,2018,07/12/2018 03:56:08 PM,41.748627316,-87.626969648,"(41.748627316, -87.626969648)"
11370496,JB336911,07/05/2018 05:12:00 PM,071XX S RIDGEWAY AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),true,false,0833,008,13,65,06,1152601,1857036,2018,07/12/2018 03:56:08 PM,41.763560092,-87.716249894,"(41.763560092, -87.716249894)"
11370492,JB336510,07/05/2018 12:55:00 PM,061XX S ARCHER AVE,0810,THEFT,OVER $500,SIDEWALK,false,false,0811,008,23,56,06,1137179,1868081,2018,07/12/2018 03:56:08 PM,41.794159285,-87.772511822,"(41.794159285, -87.772511822)"
11370489,JB336728,07/05/2018 03:50:00 PM,003XX N KEDZIE AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1222,012,27,27,03,1154990,1901949,2018,07/12/2018 03:56:08 PM,41.886759742,-87.706292182,"(41.886759742, -87.706292182)"
11370488,JB336913,07/05/2018 05:31:00 PM,015XX S TRIPP AVE,0810,THEFT,OVER $500,SIDEWALK,true,false,1012,010,24,29,06,1148301,1892205,2018,07/12/2018 03:56:08 PM,41.860152563,-87.731107195,"(41.860152563, -87.731107195)"
11370487,JB336741,07/05/2018 04:05:00 PM,011XX W TAYLOR ST,0460,BATTERY,SIMPLE,LIBRARY,false,false,1232,012,25,28,08B,1169148,1895750,2018,07/12/2018 03:56:08 PM,41.869453571,-87.654480496,"(41.869453571, -87.654480496)"
11370486,JB336767,07/05/2018 02:15:00 PM,050XX S THROOP ST,0820,THEFT,$500 AND UNDER,ALLEY,false,false,0933,009,16,61,06,1168513,1871375,2018,07/12/2018 03:56:08 PM,41.802580001,-87.657515805,"(41.802580001, -87.657515805)"
11370483,JB336097,07/05/2018 09:10:00 AM,012XX W 63RD ST,0810,THEFT,OVER $500,STREET,false,false,0724,007,16,67,06,1169316,1863009,2018,07/12/2018 03:56:08 PM,41.779605366,-87.654813009,"(41.779605366, -87.654813009)"
11370480,JB336900,07/05/2018 05:50:00 PM,010XX W ARGYLE ST,1670,GAMBLING,GAME/AMUSEMENT DEVICE,SMALL RETAIL STORE,true,false,2024,020,46,3,19,1168584,1933591,2018,07/12/2018 03:56:08 PM,41.973303535,-87.655452896,"(41.973303535, -87.655452896)"
11370473,JB336588,07/05/2018 02:00:00 PM,087XX W SUMMERDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1614,016,41,76,08B,1116977,1934215,2018,07/12/2018 03:56:08 PM,41.975979588,-87.845214419,"(41.975979588, -87.845214419)"
11370469,JB336671,07/05/2018 12:00:00 AM,052XX N MOBILE AVE,0810,THEFT,OVER $500,STREET,false,false,1622,016,45,11,06,1133299,1934469,2018,07/12/2018 03:56:08 PM,41.976405687,-87.785184905,"(41.976405687, -87.785184905)"
11370468,JB336852,07/05/2018 04:00:00 PM,019XX W LAWRENCE AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SMALL RETAIL STORE,true,false,1912,019,47,4,15,1162329,1931888,2018,07/12/2018 03:56:08 PM,41.968763943,-87.678501781,"(41.968763943, -87.678501781)"
11370467,JB336847,07/05/2018 05:05:00 PM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,0411,004,5,43,08B,1188125,1855104,2018,07/12/2018 03:56:08 PM,41.757485413,-87.586109433,"(41.757485413, -87.586109433)"
11370463,JB336804,07/05/2018 04:33:00 PM,027XX S WESTERN AVE,0890,THEFT,FROM BUILDING,ANIMAL HOSPITAL,false,false,1034,010,25,31,06,1160824,1885833,2018,07/12/2018 03:56:08 PM,41.842416891,-87.685314897,"(41.842416891, -87.685314897)"
11370462,JB336819,07/05/2018 03:59:00 PM,011XX W 66TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,true,false,0724,007,17,68,15,1169893,1861035,2018,07/12/2018 03:56:08 PM,41.774175958,-87.652754931,"(41.774175958, -87.652754931)"
11370459,JB336964,07/05/2018 03:00:00 AM,028XX S HARDING AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,1031,010,22,30,06,1150504,1884865,2018,07/12/2018 03:56:08 PM,41.839968002,-87.723211919,"(41.839968002, -87.723211919)"
11370458,JB336889,07/05/2018 05:00:00 PM,039XX W 13TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1011,010,24,29,18,1150432,1893756,2018,07/12/2018 03:56:08 PM,41.864367407,-87.723244327,"(41.864367407, -87.723244327)"
11370456,JB336892,07/05/2018 02:00:00 PM,061XX S BISHOP ST,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0713,007,16,67,06,1167718,1864039,2018,07/12/2018 03:56:08 PM,41.782466265,-87.660641936,"(41.782466265, -87.660641936)"
11370453,JB336747,07/05/2018 02:00:00 PM,076XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),false,false,0833,008,13,65,03,1145727,1853720,2018,07/12/2018 03:56:08 PM,41.754592961,-87.741528537,"(41.754592961, -87.741528537)"
11370451,JB336833,07/05/2018 04:30:00 PM,038XX W 80TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,0834,008,18,70,26,1152096,1851263,2018,07/12/2018 03:56:08 PM,41.747727943,-87.718252125,"(41.747727943, -87.718252125)"
11370450,JB336782,07/05/2018 04:08:00 PM,033XX S ASHLAND AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE,true,false,0912,009,11,59,14,1166218,1882385,2018,07/12/2018 03:56:08 PM,41.83284185,-87.665618805,"(41.83284185, -87.665618805)"
11370449,JB336404,07/05/2018 12:26:00 PM,048XX W QUINCY ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE PORCH/HALLWAY,false,true,1533,015,28,25,04B,1144112,1898563,2018,07/12/2018 03:56:08 PM,41.877679322,-87.7463245,"(41.877679322, -87.7463245)"
11370448,JB336908,07/05/2018 05:44:00 PM,038XX W 18TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1014,010,24,29,18,1150866,1891104,2018,07/12/2018 03:56:08 PM,41.85708153,-87.721720463,"(41.85708153, -87.721720463)"
11370446,JB336933,07/05/2018 08:30:00 AM,057XX N LINCOLN AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,false,false,2011,020,40,2,06,1156301,1938231,2018,07/12/2018 03:56:08 PM,41.986293748,-87.700494291,"(41.986293748, -87.700494291)"
11370445,JB336869,07/05/2018 05:03:00 PM,016XX S FAIRFIELD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,true,false,1023,010,28,29,15,1158300,1891631,2018,07/12/2018 03:56:08 PM,41.858379121,-87.694418994,"(41.858379121, -87.694418994)"
11370444,JB336866,07/05/2018 05:02:00 PM,050XX W MADISON ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,true,false,1533,015,28,25,26,1142857,1899555,2018,07/12/2018 03:56:08 PM,41.880424955,-87.750907876,"(41.880424955, -87.750907876)"
11370443,JB336495,07/05/2018 12:30:00 PM,013XX S ALBANY AVE,0810,THEFT,OVER $500,STREET,false,false,1022,010,24,29,06,1155921,1893734,2018,07/12/2018 03:56:08 PM,41.864198228,-87.703094807,"(41.864198228, -87.703094807)"
11370442,JB336879,07/05/2018 04:40:00 PM,040XX N DAMEN AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),false,false,1912,019,47,5,11,1162299,1926632,2018,07/12/2018 03:56:08 PM,41.95434186,-87.678759724,"(41.95434186, -87.678759724)"
11370441,JB336723,07/05/2018 03:15:00 PM,0000X E OHIO ST,0870,THEFT,POCKET-PICKING,HOTEL/MOTEL,false,false,1834,018,42,8,06,1176468,1904201,2018,07/12/2018 03:56:08 PM,41.8924816,-87.627351831,"(41.8924816, -87.627351831)"
11370438,JB336897,07/05/2018 04:49:00 PM,041XX N TROY ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,false,false,1724,017,33,16,15,1154650,1927251,2018,07/12/2018 03:56:08 PM,41.95619731,-87.706861967,"(41.95619731, -87.706861967)"
11370436,JB336815,07/05/2018 04:30:00 PM,008XX N CENTRAL AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1524,015,37,25,04B,1138875,1904869,2018,07/12/2018 03:56:08 PM,41.895080471,-87.765400451,"(41.895080471, -87.765400451)"
11370434,JB336796,07/05/2018 03:10:00 PM,005XX W 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2223,022,21,71,05,1174289,1847123,2018,07/12/2018 03:56:08 PM,41.735903129,-87.637052809,"(41.735903129, -87.637052809)"
11370433,JB336764,07/05/2018 12:00:00 PM,0000X S KEDZIE AVE,0810,THEFT,OVER $500,OTHER,false,false,1124,011,28,27,06,1155056,1899700,2018,07/12/2018 03:56:08 PM,41.880586939,-87.706110174,"(41.880586939, -87.706110174)"
11370430,JB336763,07/05/2018 03:30:00 PM,064XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0723,007,16,68,08B,1173143,1862224,2018,07/12/2018 03:56:08 PM,41.777367515,-87.640805968,"(41.777367515, -87.640805968)"
11370427,JB336533,07/05/2018 01:20:00 PM,050XX W ADAMS ST,1792,KIDNAPPING,CHILD ABDUCTION/STRANGER,PARK PROPERTY,false,false,1533,015,28,25,20,1142522,1898854,2018,07/12/2018 03:56:08 PM,41.878507556,-87.752155409,"(41.878507556, -87.752155409)"
11370424,JB336797,07/05/2018 04:05:00 PM,054XX W MADISON ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,STREET,true,false,1522,015,28,25,26,1139739,1899481,2018,07/12/2018 03:56:08 PM,41.880279384,-87.76235883,"(41.880279384, -87.76235883)"
11370422,JB336836,07/05/2018 04:28:00 PM,025XX N ELSTON AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,1432,014,1,22,06,1161467,1917112,2018,07/12/2018 03:56:08 PM,41.928235818,-87.682084152,"(41.928235818, -87.682084152)"
11370419,JB336835,07/05/2018 03:49:00 PM,040XX S CALUMET AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0213,002,3,38,06,1179096,1878362,2018,07/12/2018 03:56:08 PM,41.821518024,-87.618490443,"(41.821518024, -87.618490443)"
11370418,JB336750,07/05/2018 04:04:00 PM,037XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0212,002,3,35,08A,1179470,1880308,2018,07/12/2018 03:56:08 PM,41.826849453,-87.617058915,"(41.826849453, -87.617058915)"
11370417,JB335906,07/05/2018 04:23:00 AM,023XX E 79TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,false,false,0414,004,7,46,14,1193381,1853049,2018,07/12/2018 03:56:08 PM,41.751719438,-87.566914357,"(41.751719438, -87.566914357)"
11370415,JB336689,07/05/2018 02:00:00 PM,006XX N CENTRAL PARK AVE,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,APARTMENT,false,true,1122,011,27,23,26,1152269,1904053,2018,07/12/2018 03:56:08 PM,41.892587457,-87.7162289,"(41.892587457, -87.7162289)"
11370414,JB336751,07/05/2018 09:00:00 AM,089XX S ANTHONY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,7,48,05,1194689,1846067,2018,07/12/2018 03:56:08 PM,41.732528178,-87.562350471,"(41.732528178, -87.562350471)"
11370411,JB336846,07/05/2018 04:32:00 PM,017XX W 79TH ST,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,PARKING LOT/GARAGE(NON.RESID.),true,false,0611,006,21,71,18,1166243,1852313,2018,07/12/2018 03:56:08 PM,41.750320089,-87.666383069,"(41.750320089, -87.666383069)"
11370410,JB336731,07/05/2018 03:50:00 PM,043XX N SPAULDING AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,OTHER,false,false,1724,017,33,16,10,1153600,1928852,2018,07/12/2018 03:56:08 PM,41.960611558,-87.710679278,"(41.960611558, -87.710679278)"
11370409,JB336758,07/05/2018 01:30:00 AM,027XX E 76TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,true,0421,004,7,43,26,1195875,1855180,2018,07/12/2018 03:56:08 PM,41.757505732,-87.557704797,"(41.757505732, -87.557704797)"
11370408,JB336617,07/05/2018 02:24:00 PM,062XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,1711,017,50,13,06,1152477,1941288,2018,07/12/2018 03:56:08 PM,41.994758989,-87.7144777,"(41.994758989, -87.7144777)"
11370407,JB336635,07/05/2018 02:30:00 PM,018XX N LARRABEE ST,0560,ASSAULT,SIMPLE,CHA APARTMENT,false,false,1813,018,43,7,08A,1171983,1912552,2018,07/12/2018 03:56:08 PM,41.915497287,-87.643576643,"(41.915497287, -87.643576643)"
11370400,JB336727,07/05/2018 03:55:00 PM,087XX S COTTAGE GROVE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0632,006,8,44,08B,1183096,1847018,2018,07/12/2018 03:56:08 PM,41.735414947,-87.604790712,"(41.735414947, -87.604790712)"
11370398,JB336698,07/05/2018 03:28:00 PM,045XX N MAGNOLIA AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,1913,019,46,3,26,1167101,1930317,2018,07/12/2018 03:56:08 PM,41.964351639,-87.661000678,"(41.964351639, -87.661000678)"
11370393,JB336807,07/05/2018 01:00:00 PM,006XX E 131ST ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,0533,005,9,54,06,1182973,1818559,2018,07/12/2018 03:56:08 PM,41.657322547,-87.606121623,"(41.657322547, -87.606121623)"
11370392,JB336830,07/05/2018 04:56:00 PM,024XX S HARDING AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,true,false,1013,010,22,30,18,1150432,1887560,2018,07/12/2018 03:56:08 PM,41.847364829,-87.723405898,"(41.847364829, -87.723405898)"
